Over and Under !
You bridged the skills gap !
 20  1  1  1  1  1  1  1  1  1  1  1  1  1 19 10 20  1  1  8 71 70 70 70 70 70 70 70 70 70 70
  3  0  0  0  0  0  0  0  9  9 51 37  0  0 63  1 65  0  0  0 71 36 36 36 36 36 36 36 36 36 71
  3  0 35  0  0 53  9 30  9 51  0  0  0  0  0 29  0  0  0  0 71  0  0  0  0  0  0  0  0  0 71
  8  0  0  0 53  9  9  0  0  0  0  0  0 53 70 70  9 14 14 14  9  0  0 35 36 36 35  0  0  0 71
 70 70 70 70 70 70 70 70  9 70 70 70 70 51  0 52  9 10 10 10  9  0  0 36 58 60 36  0  0  0 71
  9 51  0  0  0  0  0  0 29  0 29  0 29  0  0  0 34 42 42 42 34  0  0 36 59 61 36  0  0  0 71
 71 36  0  0  0  0  0 53  9 70 70 70 70  9 50 53  9 10 10 10  9  0  0 35 36 36 35  0  0  0 71
 71 36  0 53  9 70 70 70 70 70  9 36 36 36 70 70  9 13 13 13  9  0  0  0  0  0  0  0  0 53 71
 71 36  0  9 51  0  0  0  0  0 27 36 36 36  9  6  2 64  0  0 71  0  0  0  0  0  0  0 53 71 71
 71 36  0 71  0  0  0  0  0 53  9 36 36 36  9  4 10  3  0  0 52 70 70 70 70 70 50  0 52  6  2
 71 36  0 71  0  0 53  9 28  9 70 70 70 70 70  4 10  3  0  0  0 23 27  0  0 52  9 50  0  4 10
 71 36  0 71 14 14 71 36  0 36 71 36 36 36 36  4 10  3  0 57  2  2  2  2 54  0 52 51  0  4 10
 71  0 53 71 14 14 71 36  0 36 71 36 36 36 36  4 67  3 28  4 10 10 10 10 66 54  0  0  0  4 10
 71 30  9 71  0  0 52  9 33  9 51  0  0  0  0  7  1 65  0 63  1  1  1  1  1  8  0  0  0  4 67
 71  0 52 71 50  0  0  0 31  0  0  0  0  0  0  9  9 22 22 22 22 22 22 22  9  9  0  0 57 67 10
 71  0  0 52  9 50  0  0 31  0  0  0 12  0  0 34 44 44 44 44 44 44 44 44 44 34  0  0  4 10 10
 71  0  0  0 52  9 50  0 31  0  0  0  0  0  0  9  9 22 22 22 22 22 22 22  9  9  0  0  4 10 10
  9  0  0  0  0 52 70  9 33  9 50  0  0  0  0 25 15 22 22 22 22 22 22 22  6  5  0  0  4 10 10
  9 37  9 50  0  0  0  0  0  0 71 36 36 36 36  6  5 22 22 22 22 22 22 22  7  8 36 36  4 10 10
  9 37  9  9 50  0  0  0  0  0 71 36 36 36 36  4  3 22 22 22 22 22 22 22 16 16 36 36  4 10 10
  9  9  9 70 70 70 70 70 70 70 71  6  2  2  2 18 17  2  2  2  2  2  2  2  2  2  2  2 18 10 10
control
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  3  3  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  2  2  3  0  0  0  0  0  3  3  5  0  0  2  0  0  0  0
  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  1  2  3  5  0  0  1  3  3  3  0
  0  1  8  8  8  8  8  7  0  0  0  0  0  0  7  7  0  0  0  0  0  3  3  0  3  3  0  3  3  3  0
  0  8  8  8  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  2  2  2  2  2  3  4  5  0
  0  8  8  0  1  2  2  2  3  5  5  5  0  0  0  0  0  0  0  0  0  1  1  1  1  1  2  3  4  0  0
  0  8  7  0  1  1  1  1  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  2  2  0  0
  0  7  7  0  8  8  8  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  2  3  0  0
  0  7  7  0  8  7  0  2  3  4  0  3  3  3  3  0  0  0  0  0  0  0  0  0  0  2  2  3  3  0  0
  0  7  7  0  8  7  0  2  3  4  0 13  3  3  3  0  0  0  0  0  0  0  0  0  0  2  2  3  3  0  0
  0  7  0  0  8  7  6  0  3  0  4  3  3  3  3  0  0  0  0  0  0  0  0  0  0  0  3  4  4  0  0
  7  7  6  0  8  7  6  5  4  4  4  4  4  4  4  0  0  0  0  0  0  0  0  0  0  0  3  4  4  0  0
  0  7  6  6  0  7  6  5  5  5  5  5  5  5  5  5  0  0  0  0  0  0  0  0  0  5  5  5  0  0  0
  0  7  6  6  6  0  7  6  6  6  6  6  6  6  6  0  0  0  0  0  0  0  0  0  0  0  7  7  0  0  0
  0  7  6  6  6  6  0  0  3  0  6  6  6  6  6  5  5  0  0  0  0  0  0  0  0  0  7  7  0  0  0
  0  7  0  6  6  6  5  5  4  5  0  7  7  0  7  0  0  0  0  0  0  0  0  0  0  0  7  7  0  0  0
  0  7  0  0  6  6  5  5  5  5  0  7  7  7  7  0  0  0  0  0  0  0  0  0  0  0  7  7  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
baddies
0
