Xedon Sector
You just will not be beaten !
 20  1  1  1  1  1  1 19 10 10 10 20  1  1  1  1  1  1 19 20  1  1  1  1 19 10 20  1 19 10 10
  3  0  0  0  0  0  0  4 10 10 10  3  0  0  0  0  0  0  4  3 36 36 36 36 63  1  8 39  7 19 10
  3  0  0  0 35  0  0  4 10 10 10  3  0  0  0  0  0  0  4  3 36 36 36 36 36  0  0  0 36  7 19
  3  0  0  0  0  0  0  7  1  1 19  3  0  0 12  0  0  0  4  3  0  0  0  0  0  0  0  0 36 39  4
  3  0  0  0 35  0  0 23 37 37  7  8  0  0  0  0  0  0  7  8  0  0  0  0  0  0  0  0 36  6 18
  3  0  0  0  0  0  0 23 36 36  9  0  0  0  0  0  0  0  0  9  0  0  0  0 62  2  5 39 36  4 10
  3  0 35  0  0  0  0 23 36 36 34 32 32 32 32 32 32 32 32 34  0  0  0  0  4 10 17  5 75  7 19
  3  0  0  0  0  0  0 23 36 36  9  0  0  0  0  0  0  0  0  9  0  0  0  0  4 10 10  3 36 39  4
  3  0  0  0 35  0  0 23 37 37  6  5  0  0  0  0  0  0  6  5 40 40 40 40  4 10 20  8 75  6 18
  3  0  0  0  0  0  0  6  2  2 18  3  0  0  0  0  0  0  4  3  0  0  0  0  4 10  3 39 36  4  4
  3  0  0  0 35  0  0  4 10 10 10  3  0  0  0  0  0  0  4  3  0  0  0  0  4 10 17  5 75  7 19
  3  0  0  0  0  0  0  4 10 10 10 66 54  0  0  0  0 57 67  3  0  0  0  0  4 10 10  3 36 39  4
 17  2  2  2  2  2  2 18 10 10 10 10  3 14 14 14 14  4 10  3  0  0  0  0  4 10 20  8 36  6 18
 20  1  1  1  1  1  1  1  1  1  1  1  8 14 14 14 14  7  1 65  0  0  0  0 63  1  8 39 36  4 19
  3 36 36 36 36 71  0  0  0  0  0  0  9 22 22 22 22  9  0  0  0  0  0  0  0  0  0  0 36  7 19
  3 36 36 36 36 71  0 53 50  0  0  0 34 44 44 44 44 34  0  0  0 53 50  0  0  0  0  0 36 39  4
  3 36 36 36 36  9 73  9 70 70 70 70  9 22 22 22 22  9 70 70 70 70 51  0  0  0  0  0 36  6 18
  3 36 36 36 36 36 36 36 36 36 23  0 16 22 22 22 22 16  0 23  0  0  0  0  0 53  9 39  6 18 10
  3 36 36 36 36 36 36 36 36 36 23  0 16 22 22 22 22 16  0 23  0  0  0  0 53  9  6  2 18 10 10
  8 36 36 36 36 36 36 36 36 36 23  0 16 22 22 22 22 16  0 23  0  0  0 53  9  9  4 10 10 10 10
 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70  4 10 10 10 10
control
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  1  1  3  3  3  3  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  8  7  3  2  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  8  7  1  1  1  3  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  8  7  5  3  5  5  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  1  8  7  6  1  1  3  5  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  1  8  7  6  3  5  5  5  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  1  8  7  6  1  1  3  5  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  8  7  6  3  5  5  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  8  7  6  1  1  3  0  0  3  5  5  5  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  8  7  6  2  3  5  0  0  3  4  8  7  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  8  7  6  2  3  5  0  3  3  4  8  7  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  7  6  2  3  0  0  0  3  3  8  7  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  7  6  2  3  0  0  4  4  4  8  7  6  0  0  0  0  0  0
  0  3  5  5  5  0  3  4  6  5  4  4  0  7  6  2  3  0  3  4  4  4  8  7  5  5  5  5  0  0  0
  0  3  4  8  7  0  3  5  7  6  5  5  5  7  6  2  3  5  5  5  5  5  8  7  6  5  7  5  0  0  0
  0  3  4  8  7  0  3  0  0  0  0  0  0  7  6  2  3  0  0  0  0  0  1  1  1  1  7  5  0  0  0
  0  3  4  8  7  5  1  1  1  1  1  1  1  7  6  2  2  1  1  1  1  1  1  1  1  7  0  0  0  0  0
  0  3  4  8  6  6  1  1  1  1  1  1  8  7  6  1  1  1  1  1  1  1  8  8  7  0  0  0  0  0  0
  0  1  1  1  1  1  1 11  1  1  1  1  8  7  6  1  1  1  1  1  1  1  8  8  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
baddies
1
880 48 18
  0  0 31
  2  2 31
 -2  2 31
  2  2 31
 -2  2 31
  2  2 31
 -2  2 31
  2  2 31
