Freyion Security
Excellent judgement !
 20  1  1  1  1  1  1 19 20  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 19
  3 36 36 36 36 72  0  4  3  0  0  0  0  0  0  0  0  0  0  0  0 15 15 15 22 22 22 22 22 22  4
  3 36 72 21 36 36 21  4  3  0  0  0  0  0 72  0  0  0 72  0  0 15 15 15 22 22 22 22 22 22  4
  3 36 36 36 21 36 36  4  3  0  0 11  0  0  0  0  0  0  0  0  0 15 15 15 22 22 22 22 22 22  4
  3 24 21 36 72 21 36  4  3  0  0  0  0  0  0  0  0 72  0  0  0 15 15 15 22 22 22 22 22 22  4
  3 36 36 36 21 36 36  4  3  0  0  0  0  0  0 72  0  0  0 11  0 15 15 15 22 22 22 22 22 22  4
  3 36 72 21 72 36 21  7 65  0  0  0  0 11  0  0  0  0  0  0 72 15 15 15 22 22 22 22 22 22  4
  3 36 36 36 25 36 36 27  0  0  0  0 53 70 70 70 70 70 50  6  2  2  2  5 13 13 13 13 13 13  4
  3 70 50 36  9 50 53  9  0  0  0  0 71  0  0  0  0  0 71  4 10 10 10  3  0  0  0  0  0  0  4
  3 70  9 33  9 70 70  9  0  0  0  0  9  0 35  0 35  0  9  7 10 10 10  8  0 62 64  0  0  0  4
  3 22 22 43 22 22 16 34 32 32 32 32 34  0  0  0  0  0  0  0 10 10 10  0  0  4  3  0  0  0  4
  3 22 22 43 22 22 22  9  0  0  0  0  9  0  0  0 35  0  9  6 10 10 10  5  0  4  3  0  0  0  4
  3 22 22 43 22 22 22 71  0  0  0  0 71  0  0  0  0  0 71  4 10 10 10 17  2 18  3  0  0  0  4
  3 22 22 43 22 22 22 71  0  0  0  0 52  9 26 26 26  9 51  7  1  1  1  1  1  1 55  0  0  0  4
  3 22 22 43 22 22 22 71  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4
 17  2  5 33  6  5 13 71 50  0  0  0 53 50  0  0  0 53  9 70 70 50  0  0  0  0  0  0  0  0  4
 20  1  8  0  4  3  0 52 70 70 70 70 70 51 13 13 13 52 51  0  0 52  6  5 45  6  5 39  0 39  4
  3  0  0  0  7  8 50  0  0  0  0  0  0  0  0  0  0  0  0 53 50  0  4  3 45  4  3 75  0  0  4
  3  0 12  0 25 48 52 70 70 70 70 70 70 70 70 70 70 70 70 70 51  0  4  3 45  4  3 75  0  0  4
  3  0  0  0  6 54  0  0  0  0  0  0  0  0 36 36 36 36 48 48  0 53  4  3 35  4  3 37 37 37  4
 17  2  2  2 18 66  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2 18 17  2 18 17  2  2  2 18
control
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  1  1  2  0  0  0  0  2  2  2  3  3  1  1  1  1  1  1  1  1  1  1  2  2  3  3  3  3  0
  0  7  0  0  2  2  0  0  0  2  2  2  2  3  0  2  2  2  0  2  2  2  2  2  2  2  2  3  3  3  0
  0  7  5  5  2  2  3  0  0  8  1  1  1  1  1  1  1  1  1  1  1  2  2  2  2  2  2  2  3  3  0
  0  3  0  6  0  0  3  0  0  8  8  8  8  8  8  8  7  0  2  2  2  2  2  2  2  2  3  2  3  3  0
  0  1  1  7  0  3  4  0  0  8  8  8  8  8  7  0  1  1  1  1  1  2  2  2  2  2  2  2  3  3  0
  7  7  0  0  3  3  0  0  8  8  8  8  8  8  7  1  8  8  8  7  0  1  1  1  2  2  2  2  3  3  0
  0  7  5  5  5  1  1  1  1  8  8  7  0  0  0  0  0  0  0  0  0  0  0  0  2  2  3  3  3  3  0
  0  0  6  6  0  0  0  0  8  8  8  7  0  3  5  3  5  3  0  0  0  0  0  0  1  1  2  3  3  3  0
  0  0  0  7  0  0  0  5  7  7  7  7  0  3  0  3  0  3  0  3  3  3  3  0  7  0  2  3  3  3  0
  0  2  2  2  2  3  4  5  7  7  7  7  5  5  5  5  5  5  5  5  5  5  5  5  7  0  0  3  3  3  0
  0  2  2  2  2  3  3  0  7  7  7  7  0  7  6  7  0  7  0  0  7  7  7  0  7  0  0  3  3  3  0
  0  2  2  2  2  3  3  0  7  7  7  7  0  7  6  6  5  5  0  0  0  0  0  0  0  0  0  3  3  3  0
  0  1  1  2  2  2  3  0  7  7  7  7  0  0  7  6  6  0  0  0  0  0  0  0  0  0  4  4  3  3  0
  0  1  1  1  1  1  3  0  7  7  7  1  1  1  7  7  6  5  5  5  5  5  5  5  5  5  5  5  5  5  0
  0  0  0  7  0  0  3  0  7  7  7  1  7  8  7  7  7  6  0  0  0  7  7  6  6  6  6  6  6  6  0
  0  0  0  7  0  0  2  2  0  0  0  0  0  2  3  3  3  2  1  1  2  2  0  0  7  0  0  0  7  0  0
  1  1  1  7  0  0  1  1  1  1  1  1  1  1  1  1  1  1  8  8  3  3  0  0  7  0  0  0  7  7  0
  0  8  7  5  5  5  6  0  0  0  0  0  0  5  0  0  0  0  0  0  4  4  0  0  7  0  0  0  7  7  0
  0  7  7  6  0  6  6  5  5  5  5  5 15  5  5  5  5  5  5  5  5  4  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
baddies
1
880528  4
  0  0 32
  4  0 15
  0  0 32
 -4  0 15
