The Lindis Sector
Another captive thanks you !
 20  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 19
  3 36 36 36 36 45  0  0  0  0 40  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4
  3 36 35 36 36  9  0  0  0  0 40  0 12  0 48 48 48 48 48 48 48  0  0  0  0  0  0  0 36  0  4
  3 36 36 36 36  9  0  0  0  0 40  0  0  0 48 48 48 48 48 48 48  0  0  0  0  0  0  0 36  0  4
  3 36 36 36 36 45  0  0  0  0 40  0  0  0  0  0  0  0  0  0  0  0 57  2  2  5  0  0 36  0  4
  3 36 36 36 36  6  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2 67 10 69 55  0  0 36  0  4
  3 36 36 36 36  4 20  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 55  0  0  0 36  0  4
  3 24 24 24 24  4  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 36  0  4
  3  0  0  0  0  4  3  0  0  0  0 48 48 48 48 48 48 48 48 48 48 48 48  0  0  0  0  0  0  0  4
  3 40 40 40 40  4  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 57  2  2  2 18
  3  0  0  0  0  4  3  0  0  0  0 62  2  2  2  2  2  2  2  2  2  2  2  2  2  2 67 10 10 10 10
  3  0  0  0  0  4  3  0  0  0  0 63  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 19
  3  0  0  0  0  4  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4
  3  0  0  0  0  4  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4
  3  0  0  0  0  4 17  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2 54  0  0  0  0  0  0  0  4
  3  0  0  0  0  7  1  1  1  1  1  1  1  1  1  1  1  1  1 68 10 10 66  2  2 64  0  0  0  0  4
  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 56  1  1  1  1  1 65  0  0  0  0  4
  3 21  0  0  0  0 48 48 48 48 48 48 48 48 48 48 48 48  0  0  0  0  0  0  0  0  0  0  0  0  4
  3 37 37 38  0  0 48 48 48 48 48 48 48 48 48 48 48 48  0  0  0  0  0  0  0  0  0  0  0  0  4
  3 37 37 21  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4
 17  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2 18
control
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  3  5  5  5  5  5  5  5  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  0
  0  3  0  3  4  0  7  6  6  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  0
  0  2  3  3  4  3  3  4  4 15  5  5  7  6  5  5  5  5  5  5  5  6  6  6  6  6  6  6  6  6  0
  0  2  3  3  4  5  5  5  5  5  5  6  6  6  6  6  6  6  6  6  6  6  6  0  0  0  7  7  7  6  0
  0  2  3  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  7  7  7  6  0
  0  2  3  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  8  8  8  7  6  0
  0  2  3  3  4  0  0  8  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  1  8  8  8  8  7  6  0
  0  2  3  3  4  0  0  8  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  8  8  8  7  6  0
  0  2  3  3  4  0  0  8  7  8  7  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  0  0  0  0
  0  2  3  3  4  0  0  8  7  7  7  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  2  3  3  4  0  0  8  7  7  7  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  2  3  3  4  0  0  8  7  7  6  6  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  4  0
  0  2  3  3  4  0  0  8  7  7  6  6  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  0
  2  2  3  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  6  6  6  6  6  6  6  0
  0  2  3  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  7  7  7  6  0
  0  1  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  0  0  0  0  0  8  7  7  7  6  0
  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  2  2  2  2  2  2  2  8  8  8  7  6  0
  0  1  7  8  8  8  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  8  8  7  6  0
  0  1  7  0  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  7  6  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
bad
  0
