NorPeak District
Good Plasma Dodging !
 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70  1  1  1  1  1  1  1 19
 71  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 71  0 71 36 36 36 36 36  4
 71 14 14 14 14 53 70 70 70 70 50  0 53 70 70 70 70  9 50  0  0  0  9  0 46 36 36 36 36 36  4
 71 14 14 14 14 71  0  0  0 52 51  0 52 51  0  0  0 71 70 70 70 33  9  0 71 36 36 36 36 36  4
 66 54  0  0 57 71  0  0  0 14 14 14 14 14  0  0  0 71  0  0  0 31  0  0 71 36 36 36 36 36  4
 10  3  0 57 67 71  0  0 39 14 14 14 14 14 39  0  0 71  0  0  0 31  0  0 71 36 36 36 36 36  4
 10  3 28  4 10 71 15 15 15 39 14 14 14 39 16 16 16 71 50  0  0 31  0  0 71 36 36 36 36 36  4
 10  3  0  4 10 71 15 15 15 15 37 37 37 16 16 16 16 71  9 13  9 33  9 70  9  9 50  0  0  0  4
 10  3 28  4 10 71 15 15 15 15 37 37 37 16 16 16 16 71  9 13  9  0  0  0  0 52  9 50  0  0  4
 10  3  0  4 10 71 15 15 15 15 37 37 37 16 16 16 16 71 51  0  9 50  0  0  0  0 52  9 50  0  4
 10  3 28  4 10 71 15 15 15 39  0  0  0 39 16 16 16 71  0  0 52 51  0  0  0  0  0 52  9 50  4
 20 65  0 63 19 71  0  0 39  0  0  0  0  0 39  0  0 71  0  0  0  0  0  0  0  0 12  0 52  9  4
  3  0  0  0  4 71  0  0  0  0  0  0  0  0  0 21  0 71  0  0  0  0  0 53 50  0  0  0 53  9 18
  3 24 24 24  4 71  0  0  0  0  0  0  0  0  0  0  0 71  0  0  0  0 53 70  9 50  0 53  9  9 19
  3  0  0  0  4  9 70 70 70 70 70 70 70 70 70 70 70  9 70 70 70 70 70 70 70  9 73  9  9 51  4
  3  0  0  0  7  1  1  1  8 22 22 22 22 22 22  0  0  0  0  0  0  0  0  0 52 51  0 52 51  0  4
  3  0  0  0  0  0  0  0  0  9 22 22 22 22  9 70 50  0  0  0  0  0  0  0  0  0  0  0  0  0  4
  3  0  0  0  0  0  0  0  0 34 44 44 44 44 34  0 52 70 70 70 70 70 70 70 70 50  0 53  9  0  4
  3  0 35  0  0  0  0  0  0  9 22 22 22 22  9 50  0  0  0  0  0  0 40  0 52 51  0 52 51  0  4
  3  0  0  0  0  0 21  0  0 22 22 22 22 22 22  9 50  0  0  0  0  0 40  0  0  0  0  0  0  0  4
 17  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2 18
control
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  3  3  4  4  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  0  0  0  0  0  0  0  0  0
  0  2  3  4  4  4  0  0  0  0  7  7  7  0  0  0  0  0  6  6  6  6  0  0  0  0  0  0  0  0  0
  0  2  3  4  4  0  0  0  0  0  7  7  7  0  0  0  0  0  0  0  0  7  0  0  0  0  0  0  0  0  0
  0  2  3  4  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7  0  0  0  0  0  0  0  0  0
  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  7  5  5  5  5  0  0  0  0  0
  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  6  6  6  5  5  0  0  0  0
  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8  7  6  6  6  6  5  0  0  0
  0  2  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  8  8  7  6  6  6  5  5  0  0
  0  2  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  8  8  8  6  1  7  6  6  0  0
  0  2  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  8  8  0  0  8  7  6  0  0  0
  0  2  3  4  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 17  0  0  0  0
  0  2  3  3  0  0  0  0  0  1  1  1  1  1  1  1  2  2  2  2  2  2  2  2  2  1  7  5  0  0  0
  0  2  3  2  2  2  2  2  3  0  8  8  8  7  0  0  2  1  1  1  1  1  1  1  1  1  7  5  5  0  0
  0  1  1  1  1  1  2  2  3  0  8  8  8  7  0  0  0  0  0  0  0  0  0  0  0  7  7  7  0  0  0
  0  7  0  1  1  1  1  2  3  0  8  8  8  7  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  1  1  8  7  0  1  1  1  8  8  8  7  5  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
baddies
4
272176  4
  4  0 47
  0  4 47
 -4  0 47
  0 -4 47
464368  4
 -4  0 47
  0 -4 47
  4  0 47
  0  4 47
304208  4
  4  0 31
  0  4 31
 -4  0 31
  0 -4 31
432336  4
 -4  0 31
  0 -4 31
  4  0 31
  0  4 31
