4
0.0 246.0 0.0 0.0 0.0 0.0
0.0 246.0 512.0 0.0 0.0 1.0
512.0 246.0 0.0 0.0 1.0 0.0
512.0 246.0 512.0 0.0 1.0 1.0
4
0.0 266.0 0.0 3.0 0.0 0.0
512.0 266.0 0.0 3.0 1.0 0.0
0.0 266.0 512.0 3.0 0.0 1.0
512.0 266.0 512.0 3.0 1.0 1.0
48
264.0 266.0 285.0 1.0 0.0 0.0
264.0 246.0 285.0 0.0 0.0 1.0
241.0 266.0 285.0 0.0 1.0 0.0
241.0 246.0 285.0 0.0 1.0 1.0
241.0 266.0 263.0 0.0 2.0 0.0
241.0 246.0 263.0 0.0 2.0 1.0
219.0 266.0 263.0 0.0 3.0 0.0
219.0 246.0 263.0 0.0 3.0 1.0
219.0 266.0 307.0 0.0 1.0 0.0
219.0 246.0 307.0 0.0 1.0 1.0
109.0 266.0 307.0 0.0 6.0 0.0
109.0 246.0 307.0 0.0 6.0 1.0
109.0 266.0 263.0 0.0 4.0 0.0
109.0 246.0 263.0 0.0 4.0 1.0
21.0 266.0 263.0 0.0 8.0 0.0
21.0 246.0 263.0 0.0 8.0 1.0
21.0 266.0 219.0 0.0 10.0 0.0
21.0 246.0 219.0 0.0 10.0 1.0
65.0 266.0 219.0 0.0 12.0 0.0
65.0 246.0 219.0 0.0 12.0 1.0
65.0 266.0 175.0 0.0 14.0 0.0
65.0 246.0 175.0 0.0 14.0 1.0
109.0 266.0 175.0 0.0 16.0 0.0
109.0 246.0 175.0 0.0 16.0 1.0
109.0 266.0 109.0 0.0 19.0 0.0
109.0 246.0 109.0 0.0 19.0 1.0
175.0 266.0 109.0 0.0 22.0 0.0
175.0 246.0 109.0 0.0 22.0 1.0
175.0 266.0 175.0 0.0 25.0 0.0
175.0 246.0 175.0 0.0 25.0 1.0
197.0 266.0 175.0 0.0 26.0 0.0
197.0 246.0 175.0 0.0 26.0 1.0
197.0 266.0 241.0 0.0 29.0 0.0
197.0 246.0 241.0 0.0 29.0 1.0
307.0 266.0 241.0 0.0 34.0 0.0
307.0 246.0 241.0 0.0 34.0 1.0
307.0 266.0 219.0 0.0 35.0 0.0
307.0 246.0 219.0 0.0 35.0 1.0
395.0 266.0 219.0 0.0 39.0 0.0
395.0 246.0 219.0 0.0 39.0 1.0
395.0 266.0 285.0 0.0 42.0 0.0
395.0 246.0 285.0 0.0 42.0 1.0
307.0 266.0 285.0 0.0 46.0 0.0
307.0 246.0 285.0 0.0 46.0 1.0
307.0 266.0 263.0 0.0 47.0 0.0
307.0 246.0 263.0 0.0 47.0 1.0
263.0 266.0 263.0 0.0 49.0 0.0
263.0 246.0 263.0 0.0 49.0 1.0
10
197.0 246.0 285.0 1.0 0.0 1.0
197.0 266.0 285.0 0.0 0.0 0.0
131.0 246.0 285.0 0.0 -3.0 1.0
131.0 266.0 285.0 0.0 -3.0 0.0
131.0 246.0 263.0 0.0 -4.0 1.0
131.0 266.0 263.0 0.0 -4.0 0.0
197.0 246.0 263.0 0.0 -7.0 1.0
197.0 266.0 263.0 0.0 -7.0 0.0
197.0 246.0 285.0 0.0 -8.0 1.0
197.0 266.0 285.0 0.0 -8.0 0.0

10
175.0 246.0 241.0 1.0 0.0 1.0
175.0 266.0 241.0 0.0 0.0 0.0
131.0 246.0 241.0 0.0 -2.0 1.0
131.0 266.0 241.0 0.0 -2.0 0.0
131.0 246.0 197.0 0.0 -4.0 1.0
131.0 266.0 197.0 0.0 -4.0 0.0
175.0 246.0 197.0 0.0 -6.0 1.0
175.0 266.0 197.0 0.0 -6.0 0.0
175.0 246.0 241.0 0.0 -8.0 1.0
175.0 266.0 241.0 0.0 -8.0 0.0

10
109.0 246.0 241.0 1.0 0.0 1.0
109.0 266.0 241.0 0.0 0.0 0.0
87.0 246.0 241.0 0.0 -1.0 1.0
87.0 266.0 241.0 0.0 -1.0 0.0
87.0 246.0 197.0 0.0 -3.0 1.0
87.0 266.0 197.0 0.0 -3.0 0.0
109.0 246.0 197.0 0.0 -4.0 1.0
109.0 266.0 197.0 0.0 -4.0 0.0
109.0 246.0 241.0 0.0 -6.0 1.0
109.0 266.0 241.0 0.0 -6.0 0.0
4
263.0 266.0 263.0 4.0 49.0 0.0
263.0 246.0 263.0 0.0 49.0 1.0
263.0 266.0 285.0 0.0 50.0 0.0
263.0 246.0 285.0 0.0 50.0 1.0
-1
