DNGN 65 42
29 19 4 1 1 1
29 18 2 1 4 4
28 18 3 4 1 2
27 18 1 2 1 4
26 18 4 4 1 1
26 17 4 4 4 1
26 16 4 2 4 4
27 16 4 4 1 2
27 15 4 1 4 4
27 14 1 3 4 1
29 17 1 1 2 1
28 17 1 1 3 1
27 17 1 1 1 4
28 16 4 1 1 4
28 15 1 1 4 1
29 14 1 4 1 3
30 14 1 1 2 4
30 15 2 1 4 1
30 16 4 3 1 1
31 16 4 1 4 3
31 15 4 1 4 1
31 14 1 4 4 1
32 14 1 2 1 4
33 14 4 4 1 2
33 13 3 1 4 2
32 13 4 2 1 4
31 13 3 4 1 1
31 12 1 1 3 1
28 14 1 3 1 3
31 17 4 1 1 1
34 14 1 3 1 4
35 14 1 1 1 3
32 12 4 1 4 1
32 11 1 1 4 4
31 11 2 4 1 1
31 10 1 4 2 3
30 10 1 3 4 1
30 11 4 1 2 1
30 12 2 1 1 2
29 12 4 2 4 1
29 13 4 4 1 4
30 13 1 1 1 4
28 13 3 4 1 3
27 13 1 3 1 1
28 12 1 1 3 3
27 12 4 3 1 1
33 12 1 2 3 1
34 12 1 1 1 2
32 10 1 4 1 4
33 10 3 2 4 4
33  9 1 4 3 2
32  9 4 2 1 1
32  8 1 1 4 4
29 11 1 1 4 1
34 10 2 4 3 2
34  9 3 3 2 4
33 11 4 1 1 1
34  8 1 1 3 1
35 10 4 1 1 4
35  9 1 1 4 3
34 11 3 4 1 1
35 11 1 2 1 4
36 11 3 4 4 2
36 10 4 1 3 1
36  9 1 1 4 1
37 11 1 1 1 4
36 12 4 4 4 1
37 12 1 1 1 4
36 13 4 4 1 1
31  8 1 4 1 2
30  7 3 1 4 1
30  6 1 3 3 2
29  6 4 2 4 4
29  7 4 1 1 2
28  7 4 2 1 1
28  6 1 4 4 1
29  5 3 4 4 1
29  4 1 1 3 1
30  5 2 1 1 4
30  4 4 2 2 1
30  3 4 1 4 4
29  3 2 4 1 2
28  3 2 2 4 4
28  4 4 1 1 2
28  2 1 4 2 1
29  2 3 1 2 4
29  1 3 4 3 1
29  0 1 1 1 2
30  1 1 1 1 4
30  8 4 2 2 1
30  9 2 1 1 1
31  6 4 3 4 3
31  5 1 1 4 1
31  7 4 1 1 1
32  6 2 1 1 3
32  5 1 4 2 1
33  5 1 3 2 4
34  5 3 1 1 3
34  4 4 4 3 2
33  4 4 2 1 2
32  4 4 2 1 2
31  4 1 2 1 2
30  2 1 1 4 1
27  3 1 4 1 1
33  6 2 3 3 1
34  6 1 4 2 3
35  6 1 1 4 4
35  7 4 1 1 3
34  7 2 3 1 1
34  3 4 4 4 1
34  2 4 2 4 4
33  2 1 4 3 1
33  3 3 1 4 2
35  4 1 1 3 4
35  5 3 1 1 1
32  3 1 2 4 1
33  7 3 1 1 4
32  7 1 4 1 1
35  3 4 2 1 4
35  2 1 1 4 2
34  1 1 1 4 4
33  1 1 4 1 2
32  1 4 2 1 2
31  1 1 2 4 1
31  2 4 4 1 1
32  2 1 1 1 4
32  0 1 2 1 4
31  0 4 4 4 4
30  0 3 4 3 1
36  3 4 1 1 2
36  2 4 2 4 1
36  1 1 4 4 1
37  1 1 1 1 4
37  2 1 4 4 2
38  2 2 1 4 4
38  1 4 4 2 1
38  0 4 1 4 1
39  1 4 1 1 4
39  0 4 1 4 1
33  0 1 4 1 2
37  3 4 1 1 1
38  3 4 1 4 1
38  4 4 4 1 1
34  0 4 3 4 4
35  0 1 4 1 3
35  1 1 1 1 1
36  0 3 1 3 4
37 13 1 1 4 4
37 14 4 1 1 1
26 15 1 4 4 1
27 10 1 1 3 1
27 11 3 4 4 1
28 11 1 1 1 4
27  4 1 2 4 2
27  5 4 1 1 1
26  4 1 2 1 1
25 16 1 4 3 4
25 17 3 1 1 1
24 16 3 4 4 3
24 17 4 1 1 1
24 15 1 2 3 1
25 15 2 1 1 2
25 14 4 3 2 2
24 14 4 2 1 4
23 14 1 4 1 4
22 14 3 4 4 1
22 15 4 1 4 1
22 16 4 1 1 1
23 16 1 3 4 1
23 17 4 1 1 4
22 17 1 4 3 1
24 13 4 4 4 3
23 13 4 3 1 1
23 12 2 2 4 2
22 12 4 2 4 4
22 13 4 1 3 1
25 13 2 4 4 4
24 12 1 1 4 2
25 12 1 4 2 1
26 12 1 1 2 4
26 13 2 1 1 4
26 14 1 1 1 3
23 11 1 2 2 2
22 11 4 2 4 1
21 12 1 4 1 1
24 11 1 1 1 2
22 10 4 4 4 1
23 10 1 1 1 4
28  0 3 2 1 1
28  1 1 1 1 4
27  1 4 4 1 4
26  1 1 4 1 3
25  1 4 3 1 4
24  1 4 4 4 1
24  2 4 1 3 4
24  3 3 4 2 4
