DNGN 65 42
29 19 1 4 1 3
30 19 1 1 1 4
28 19 1 3 2 1
28 20 2 3 2 2
29 20 1 4 1 3
30 20 1 4 1 4
31 20 4 1 1 4
31 19 2 2 4 1
31 18 1 1 2 1
32 19 2 1 4 2
32 18 3 2 2 1
32 17 4 1 3 1
32 16 4 3 4 3
31 16 4 3 3 1
31 17 3 1 1 4
30 17 4 4 1 1
30 16 2 1 4 1
30 15 1 2 2 1
31 15 4 3 4 2
31 14 1 1 4 1
33 16 4 1 1 3
33 15 4 1 4 3
32 15 4 3 4 3
28 21 2 1 1 1
27 20 4 2 1 1
27 19 1 1 4 4
26 19 1 4 3 1
26 20 3 1 4 4
26 21 4 1 2 1
26 22 2 1 3 4
26 23 3 4 1 1
27 23 1 4 4 4
28 23 1 1 1 4
25 22 4 4 4 2
25 23 4 1 1 1
25 21 4 1 4 4
24 21 1 4 4 1
24 22 4 2 1 1
32 20 4 4 1 1
33 20 1 4 1 4
34 20 1 1 1 4
33 18 1 4 3 2
34 18 1 1 4 4
34 19 4 1 1 1
33 19 3 1 1 1
32 14 1 1 4 1
33 14 1 1 4 1
25 20 1 4 4 1
27 24 4 4 1 1
28 24 1 1 1 4
