DNGN 65 42
 7 27 1 3 2 1
 7 28 2 2 1 1
 8 23 1 3 2 1
 8 24 2 2 1 1
 8 27 1 3 2 3
 8 28 2 4 2 2
 8 29 2 3 1 1
 9 22 1 4 2 1
 9 23 2 2 2 3
 9 24 2 3 2 2
 9 25 2 2 3 1
 9 26 3 4 3 1
 9 27 3 1 1 3
 9 28 1 3 4 4
 9 29 4 1 1 3
10 22 1 4 4 4
10 23 4 3 4 2
10 24 4 2 2 3
10 25 2 2 2 2
10 26 2 4 1 4
10 28 1 2 2 3
10 29 2 4 1 1
11 20 1 4 3 1
11 21 3 1 2 1
11 22 2 4 4 4
11 23 4 3 3 3
11 24 3 1 2 2
11 25 2 4 4 2
11 26 4 4 4 4
11 27 4 4 1 1
11 28 1 3 1 2
11 29 1 2 1 4
12 19 1 4 2 1
12 20 2 1 1 4
12 22 1 1 3 4
12 23 3 4 3 3
12 24 3 3 3 1
12 25 3 2 3 4
12 26 3 3 2 4
12 27 2 1 2 4
12 28 2 4 4 3
12 29 4 1 1 2
13 19 1 4 4 4
13 20 4 4 1 1
13 22 1 3 3 1
13 23 3 3 2 4
13 24 2 2 3 3
13 25 3 2 3 2
13 26 3 3 3 3
13 27 3 4 2 1
13 28 2 3 1 4
14 18 1 2 4 1
14 19 4 3 4 4
14 20 4 4 3 4
14 21 3 4 2 1
14 22 2 2 1 3
14 23 1 2 2 3
14 24 2 3 3 2
14 25 3 4 1 2
14 26 1 2 1 3
14 27 1 2 4 4
14 28 4 1 1 3
15 13 1 4 4 1
15 14 4 3 1 1
15 18 1 3 2 2
15 19 2 2 4 3
15 20 4 4 4 4
15 21 4 1 1 4
15 22 1 3 3 2
15 23 3 2 4 2
15 24 4 2 2 3
15 25 2 1 1 4
15 26 1 1 4 2
15 27 4 1 1 2
16 13 1 2 1 4
16 14 1 1 3 3
16 15 3 1 4 1
16 16 4 3 1 1
16 18 1 4 3 3
16 19 3 3 2 2
16 20 2 2 3 4
16 21 3 3 3 1
16 22 3 1 1 3
16 23 1 2 2 2
16 24 2 1 1 2
17 12 1 3 3 1
17 13 3 3 1 2
17 14 1 2 3 1
17 15 3 3 4 1
17 16 4 4 1 3
17 17 1 2 2 1
17 18 2 4 2 4
17 19 2 3 3 3
17 20 3 4 2 2
17 21 2 1 4 3
17 22 4 3 2 1
17 23 2 2 1 2
17 28 1 4 2 1
17 29 2 3 1 1
18 10 1 4 3 1
18 11 3 3 2 1
18 12 2 3 3 3
18 13 3 1 4 3
18 14 4 2 4 2
18 15 4 1 2 3
18 16 2 2 3 4
18 17 3 2 3 2
18 18 3 4 3 4
18 19 3 1 3 3
18 20 3 1 1 4
18 21 1 2 3 1
18 22 3 2 3 3
18 23 3 3 1 2
18 26 1 3 3 1
18 27 3 2 3 1
18 28 3 3 3 4
18 29 3 3 1 3
19 10 1 4 1 4
19 11 1 1 3 3
19 12 3 3 4 3
19 13 4 4 2 1
19 14 2 4 1 2
19 16 1 3 3 2
19 17 3 3 4 2
19 18 4 4 4 4
19 19 4 3 1 1
19 21 1 2 3 2
19 22 3 4 3 2
19 23 3 4 1 3
19 24 1 2 3 1
19 25 3 4 1 1
19 26 1 3 3 3
