DNGN 65 42
29 14 1 4 1 1
30 14 1 3 1 4
31 14 4 4 4 3
31 13 4 4 4 4
30 13 1 4 1 4
29 13 4 4 1 2
28 13 4 2 3 1
28 14 3 1 3 3
28 15 3 1 4 3
28 16 4 1 1 2
27 16 4 2 1 4
26 16 1 4 4 1
26 17 4 4 1 1
27 17 1 3 3 4
28 17 1 4 4 3
29 17 1 4 1 4
30 17 1 4 2 4
31 17 2 1 4 4
31 16 3 2 2 4
30 16 3 4 1 1
30 15 1 1 3 1
32 14 4 1 1 4
32 13 4 1 4 4
31 15 4 1 3 1
32 16 1 1 1 2
31 18 4 1 1 1
31 12 4 1 4 1
31 11 4 1 4 1
31 10 1 4 4 1
32 10 1 1 1 4
29 12 3 1 4 1
29 11 4 1 3 1
29 10 1 1 4 2
28 10 1 2 1 2
27 10 1 2 1 1
28 12 1 1 4 1
27 14 4 3 4 1
27 15 4 3 4 4
26 15 2 4 1 1
26 14 1 1 2 4
25 14 1 4 1 4
24 14 4 4 4 1
24 15 4 1 1 1
24 13 1 2 4 1
25 13 4 1 1 2
25 12 1 2 4 1
26 12 1 4 1 2
27 12 1 1 4 4
27 13 4 1 4 1
27 18 3 4 1 1
28 18 4 1 4 4
28 19 4 1 4 1
28 20 4 1 1 2
27 20 1 2 4 1
27 21 4 1 2 1
27 22 2 4 1 1
28 22 4 1 3 4
28 21 1 1 4 1
28 23 3 1 4 4
28 24 4 1 1 1
27 23 1 4 1 2
26 23 1 2 3 1
26 24 3 1 3 1
26 25 3 4 1 1
27 25 4 1 4 4
27 24 1 1 4 1
27 26 4 1 4 1
27 27 4 4 1 4
28 27 1 1 1 4
26 27 1 4 2 1
26 28 2 1 1 4
25 28 1 4 4 1
25 29 4 1 4 1
25 30 4 3 1 1
26 30 4 4 4 3
26 29 1 1 4 1
26 31 4 1 1 1
27 30 3 4 1 4
27 29 4 1 3 1
27 28 1 1 4 1
28 30 2 1 1 4
28 29 1 4 2 1
29 29 1 4 1 4
30 29 4 1 1 4
30 28 3 1 4 1
30 27 1 3 3 4
29 27 1 4 1 1
31 27 1 1 1 3
30 18 2 1 1 3
29 18 1 3 4 1
29 19 4 1 4 1
29 20 4 1 1 1
32 12 1 4 4 1
33 12 2 1 1 4
33 11 4 1 2 1
33 10 2 1 4 1
33  9 1 3 2 4
32  9 1 4 1 1
34  9 4 1 1 3
34  8 1 1 4 1
