DNGN 65 42
 1 18 1 3 4 1
 1 19 4 1 1 1
 1 28 1 3 1 1
 2  7 1 4 1 1
 2 17 1 2 3 1
 2 18 3 1 2 3
 2 19 2 3 3 1
 2 20 3 2 1 1
 2 28 1 1 4 3
 2 29 4 2 1 1
 3  7 1 3 2 4
 3  8 2 4 2 1
 3  9 2 2 4 1
 3 10 4 4 4 1
 3 11 4 4 1 1
 3 16 1 1 4 1
 3 17 4 1 1 2
 3 18 1 1 4 1
 3 19 4 4 4 3
 3 20 4 1 3 2
 3 21 3 4 3 1
 3 22 3 4 1 1
 3 25 1 4 1 1
 3 28 1 4 1 1
 3 29 1 2 1 2
 4  7 1 4 1 3
 4  8 1 3 1 4
 4  9 1 3 3 2
 4 10 3 1 1 4
 4 11 1 4 4 4
 4 12 4 4 1 1
 4 19 1 2 1 4
 4 20 1 4 4 1
 4 21 4 2 4 4
 4 22 4 2 1 4
 4 24 1 1 2 1
 4 25 2 1 4 4
 4 26 4 4 1 1
 4 28 1 4 4 4
 4 29 4 4 3 2
 4 30 3 4 1 1
 5  7 1 4 1 4
 5  8 1 2 4 3
 5  9 4 1 4 3
 5 10 4 3 3 1
 5 11 3 4 2 4
 5 12 2 4 4 4
 5 13 4 3 4 1
 5 14 4 2 1 1
 5 17 1 2 1 1
 5 19 1 1 3 2
 5 20 3 1 4 4
 5 21 4 3 4 2
 5 22 4 4 4 2
 5 23 4 4 1 1
 5 24 1 4 4 1
 5 25 4 4 4 1
 5 26 4 4 4 4
 5 27 4 2 2 1
 5 28 2 4 2 4
 5 29 2 1 1 4
 5 30 1 1 1 4
 6  7 1 1 4 4
 6  8 4 1 1 2
 6 10 1 1 2 3
 6 11 2 2 4 4
 6 12 4 4 4 4
 6 13 4 4 3 3
 6 14 3 1 2 2
 6 15 2 2 2 1
 6 16 2 2 4 1
 6 17 4 2 1 2
 6 19 1 2 4 1
 6 20 4 4 4 1
 6 21 4 1 2 3
 6 22 2 1 1 4
 6 23 1 1 4 4
 6 24 4 4 1 4
 6 25 1 2 4 4
 6 26 4 2 1 4
 6 27 1 3 1 2
 6 28 1 2 4 4
 6 29 4 3 1 1
 7 11 1 2 2 2
 7 12 2 1 3 4
 7 13 3 1 4 4
 7 14 4 1 4 1
 7 15 4 4 4 2
 7 16 4 1 4 2
 7 17 4 1 4 2
 7 18 4 4 4 1
 7 19 4 4 4 2
 7 20 4 1 1 4
 7 24 1 1 4 4
 7 25 4 1 4 2
 7 26 4 4 2 2
 7 27 2 1 3 3
 7 28 3 1 2 2
 7 29 2 1 3 3
 7 30 3 1 4 1
 7 31 4 2 1 1
 8 11 1 1 4 2
 8 12 4 4 4 1
 8 13 4 4 1 1
 8 14 1 4 4 1
 8 15 4 2 4 4
 8 16 4 1 4 1
 8 17 4 4 1 1
 8 18 1 4 4 4
 8 19 4 1 1 4
 8 24 1 1 3 1
 8 25 3 1 4 1
 8 26 4 1 1 4
 8 29 1 4 2 1
 8 30 2 3 1 1
 8 31 1 1 1 2
 9  5 1 4 4 1
 9  6 4 1 2 1
 9  7 2 4 1 1
 9 11 1 1 3 1
 9 12 3 1 1 4
 9 13 1 4 2 4
 9 14 2 1 4 4
 9 15 4 1 1 2
 9 17 1 4 3 4
 9 18 3 4 3 4
 9 19 3 4 1 1
 9 27 1 3 1 1
 9 28 1 2 3 1
 9 29 3 2 4 4
 9 30 4 1 1 3
10  5 1 1 3 4
10  6 3 4 4 1
10  7 4 2 2 4
10  8 2 4 1 1
10 11 1 1 4 1
10 12 4 2 4 1
10 13 4 4 2 4
10 14 2 4 2 1
10 15 2 3 3 1
10 16 3 4 4 1
10 17 4 4 4 4
10 18 4 2 4 4
10 19 4 1 1 4
10 27 1 1 2 3
10 28 2 4 2 2
10 29 2 3 4 2
10 30 4 1 1 1
11  6 1 1 3 4
11  7 3 2 3 2
11  8 3 4 1 4
11 11 1 4 3 1
11 12 3 2 4 2
11 13 4 3 1 4
11 14 1 1 4 4
11 15 4 4 2 3
11 16 2 2 2 4
11 17 2 1 2 4
11 18 2 1 1 2
11 24 1 2 1 1
11 26 1 4 4 1
11 27 4 3 4 1
11 28 4 4 4 4
11 29 4 1 1 3
12  7 1 4 4 2
12  8 4 3 1 4
12 10 1 2 3 1
12 11 3 1 3 4
12 12 3 3 4 2
12 13 4 1 4 3
12 14 4 1 4 1
12 15 4 4 1 4
12 16 1 4 1 2
12 24 1 1 4 2
12 25 4 4 2 1
12 26 2 4 2 4
12 27 2 1 4 3
12 28 4 4 1 4
12 31 1 2 1 1
13  7 1 1 1 4
13  8 1 4 1 3
13  9 1 3 4 1
13 10 4 3 1 2
13 11 1 4 3 1
13 12 3 2 4 3
13 13 4 4 4 1
13 14 4 3 2 1
13 15 2 1 2 4
13 16 2 1 1 4
13 23 1 1 3 1
13 24 3 4 3 1
13 25 3 1 4 4
13 26 4 4 1 4
13 28 1 4 1 4
13 31 1 3 3 2
13 32 3 4 1 1
14  8 1 1 2 4
14  9 2 1 4 3
14 10 4 4 4 3
14 11 4 1 4 4
14 12 4 3 2 2
14 13 2 1 2 4
14 14 2 4 3 3
14 15 3 4 4 1
14 16 4 1 1 1
14 24 1 3 3 4
14 25 3 1 4 1
14 26 4 4 2 4
14 27 2 1 2 1
14 28 2 1 2 4
14 29 2 2 4 1
14 30 4 4 4 1
14 31 4 1 1 3
14 32 1 1 1 4
14 33 1 4 1 1
14 35 1 2 1 1
15 10 1 1 2 4
15 11 2 2 2 1
15 12 2 4 2 3
15 13 2 4 1 1
15 14 1 4 1 4
15 15 1 4 4 4
15 16 4 4 4 1
15 17 4 4 1 1
15 24 1 3 1 3
15 25 1 2 4 1
15 26 4 2 1 4
15 28 1 3 4 1
15 29 4 2 4 2
15 30 4 1 4 4
15 31 4 4 4 1
15 32 4 3 2 1
15 33 2 2 4 4
15 34 4 1 4 1
15 35 4 1 1 2
16 11 1 2 2 2
16 12 2 1 3 4
16 13 3 1 1 4
16 14 1 2 2 4
16 15 2 4 4 4
16 16 4 1 4 4
16 17 4 3 1 4
16 24 1 1 4 3
16 25 4 4 2 2
16 26 2 2 4 2
16 27 4 3 2 1
16 28 2 1 4 3
16 29 4 2 4 2
16 30 4 1 2 1
16 31 2 4 2 4
16 32 2 1 1 3
16 33 1 2 1 2
17  8 1 4 4 1
17  9 4 1 1 1
17 11 1 4 1 2
17 13 1 4 4 1
17 14 4 2 3 2
17 15 3 1 3 4
17 16 3 4 4 1
17 17 4 4 1 3
17 25 1 4 4 4
17 26 4 3 1 2
17 27 1 4 1 3
17 29 1 3 1 2
17 31 1 4 4 4
17 32 4 2 2 1
17 33 2 4 2 2
17 34 2 1 1 1
18  7 1 2 4 1
18  8 4 4 4 4
18  9 4 4 2 1
18 10 2 1 3 1
18 11 3 2 4 4
18 12 4 1 3 1
18 13 3 2 2 4
18 14 2 1 2 2
18 15 2 3 4 1
18 16 4 1 1 4
18 17 1 2 1 4
18 25 1 4 2 4
18 26 2 4 4 3
18 27 4 4 2 4
18 28 2 4 1 1
18 29 1 4 2 3
18 30 2 2 1 1
18 31 1 2 4 4
18 32 4 4 4 2
18 33 4 4 1 4
19  6 1 1 4 1
19  7 4 1 1 2
19  8 1 1 2 4
19  9 2 1 1 4
19 11 1 2 1 2
19 12 1 4 2 1
19 13 2 4 4 2
19 14 4 3 1 1
19 15 1 4 1 3
19 17 1 2 1 2
19 24 1 1 4 1
19 25 4 4 4 4
19 26 4 4 1 4
19 27 1 1 2 4
19 28 2 4 1 4
19 29 1 2 2 4
19 30 2 4 4 2
19 31 4 4 1 2
19 32 1 1 1 4
19 33 1 3 1 4
20 11 1 1 3 2
20 12 3 1 4 4
20 13 4 4 4 4
20 14 4 2 4 3
20 15 4 4 1 4
20 17 1 2 4 2
20 18 4 1 1 1
20 23 1 2 1 1
20 24 1 2 4 1
20 25 4 1 4 4
20 26 4 4 1 4
20 27 1 3 2 1
20 28 2 2 4 4
20 29 4 4 1 2
20 30 1 2 4 4
20 31 4 3 2 4
20 32 2 4 4 1
20 33 4 2 2 3
20 34 2 2 1 1
21 13 1 4 4 4
21 14 4 4 4 2
21 15 4 1 1 4
21 17 1 1 4 2
21 18 4 1 1 1
21 23 1 4 2 2
21 24 2 1 1 2
21 26 1 4 4 4
21 27 4 4 4 3
21 28 4 4 4 2
21 29 4 1 4 4
21 30 4 1 1 2
21 31 1 1 4 3
21 32 4 4 1 4
21 33 1 2 4 2
21 34 4 1 1 2
21 35 1 1 4 1
21 36 4 4 1 1
22 12 1 4 4 1
22 13 4 4 1 4
22 14 1 4 4 4
22 15 4 4 2 1
22 16 2 1 1 1
22 21 1 2 2 1
22 22 2 1 4 1
22 23 4 2 2 4
22 24 2 3 4 1
22 25 4 4 3 1
22 26 3 2 4 4
22 27 4 2 1 4
22 28 1 2 1 4
22 32 1 1 1 4
22 33 1 4 4 2
22 34 4 2 4 1
22 35 4 4 4 1
22 36 4 4 1 4
23  7 1 4 1 1
23  9 1 1 2 1
23 10 2 2 1 1
23 12 1 1 4 4
23 13 4 4 2 4
23 14 2 4 1 4
23 15 1 2 4 4
23 16 4 4 1 1
23 21 1 4 4 2
23 22 4 4 3 1
23 23 3 1 1 2
23 24 1 4 1 3
23 25 1 1 1 4
23 26 1 2 4 2
23 27 4 4 4 2
23 28 4 4 3 2
23 29 3 1 1 1
23 31 1 1 4 1
23 32 4 1 4 1
23 33 4 4 4 4
