DNGN 65 42
32 21 2 4 1 4
32 20 4 2 2 2
31 20 4 2 4 1
31 21 4 4 4 1
31 22 4 4 1 2
32 22 1 1 1 4
30 22 1 2 1 1
31 19 4 4 4 3
30 19 4 3 2 1
30 20 2 1 4 4
31 18 4 4 4 4
30 18 2 4 4 2
30 17 1 4 2 1
29 18 1 2 4 2
29 19 4 1 2 4
28 18 1 2 3 4
28 19 3 4 4 1
28 20 4 4 4 2
29 20 2 4 1 4
30 21 4 1 1 2
29 21 1 2 1 1
28 21 4 1 1 4
27 21 1 4 1 1
27 20 2 2 1 1
27 19 1 1 2 2
26 19 4 2 4 1
26 20 4 1 2 1
26 21 2 1 3 3
26 22 3 1 1 1
25 21 2 3 4 4
25 22 4 1 4 1
25 23 4 1 1 1
24 21 2 4 4 4
24 22 4 1 2 4
23 21 1 4 1 4
24 20 2 1 2 3
23 20 1 3 1 2
24 19 1 1 2 1
25 20 4 1 2 1
25 19 1 1 4 1
22 20 4 2 1 1
22 19 1 1 4 1
22 21 1 4 2 4
22 22 2 1 1 1
21 21 1 4 4 2
21 22 4 1 1 1
20 21 1 2 1 2
19 21 4 2 1 4
19 20 2 1 4 1
18 21 1 4 1 1
19 19 4 1 2 1
19 18 2 2 4 1
19 17 4 1 2 2
18 17 4 2 2 1
18 18 2 1 1 4
17 18 1 4 1 4
16 18 1 4 4 2
16 19 4 1 1 2
15 18 4 2 4 1
15 19 4 2 1 1
15 17 4 1 4 4
14 17 4 4 1 2
15 16 1 4 4 4
14 16 1 4 4 4
13 16 1 4 3 1
13 17 3 2 2 1
13 18 2 4 4 1
14 18 1 1 1 4
13 19 4 1 1 1
16 16 1 3 2 4
17 16 1 1 4 3
17 17 4 1 1 1
16 17 2 1 1 1
18 16 1 1 4 1
19 16 1 4 4 1
20 16 2 3 4 4
20 15 1 1 2 2
19 15 1 2 1 1
21 16 1 1 1 3
20 17 4 4 4 1
21 17 1 1 1 4
20 18 4 1 4 2
20 19 4 2 2 1
21 19 1 1 3 2
21 20 3 1 1 1
20 20 2 1 1 1
24 23 2 1 4 1
24 24 4 4 1 1
25 24 1 1 1 4
23 22 1 4 4 1
23 23 4 1 4 1
23 24 4 1 1 4
22 24 1 4 1 1
26 18 1 1 4 4
25 18 4 4 1 3
24 18 4 3 1 4
23 18 1 4 2 1
23 19 2 1 1 1
24 17 4 4 4 3
23 17 1 3 1 4
22 17 4 4 4 1
22 18 4 1 1 4
21 18 1 4 1 1
22 16 1 1 4 1
24 16 4 1 4 4
23 16 1 4 1 1
24 15 1 3 4 4
23 15 4 4 1 4
22 15 1 4 1 1
23 14 2 2 4 1
23 13 1 3 2 1
24 13 4 1 2 3
24 12 1 1 4 3
24 14 2 4 1 2
25 14 1 1 4 4
25 15 4 4 1 3
26 15 4 4 1 4
26 14 1 1 4 1
27 15 1 1 4 4
27 16 4 1 2 4
26 16 1 4 1 1
27 17 2 4 1 1
28 17 1 1 1 4
25 17 1 1 4 4
27 18 1 4 1 1
31 17 4 1 4 4
31 16 2 1 4 4
30 16 1 4 1 1
31 15 2 4 2 1
31 14 4 4 2 4
30 14 1 4 1 4
32 15 4 1 1 4
32 14 4 1 4 4
32 13 2 4 4 1
32 12 2 1 2 4
31 12 1 4 1 4
30 12 2 4 4 1
30 13 4 2 1 4
31 13 1 1 4 2
33 13 1 1 4 4
33 14 4 1 3 1
33 15 3 2 3 1
34 15 3 2 1 2
34 14 3 1 3 1
34 13 1 4 3 1
35 13 2 2 2 4
35 12 1 4 2 1
36 12 4 1 1 4
36 11 1 2 4 1
37 11 1 1 1 2
36 13 1 1 4 2
36 14 4 4 4 1
37 14 1 2 4 4
36 15 4 1 4 1
36 16 4 1 1 4
35 16 1 4 3 1
35 17 3 1 4 1
35 18 4 3 1 4
36 18 2 1 1 3
36 17 1 2 2 1
37 17 4 1 1 2
37 16 4 4 4 1
37 15 4 4 4 1
38 14 1 3 1 2
39 14 2 2 1 3
39 13 1 4 2 1
40 13 4 2 1 4
40 12 1 1 4 1
41 13 2 1 4 2
41 12 4 1 2 1
41 11 1 1 4 1
41 14 4 4 1 1
42 14 1 3 1 4
43 14 1 4 1 3
44 14 1 1 4 4
44 15 4 1 4 4
43 15 1 4 4 4
43 16 4 1 3 4
42 15 1 4 1 4
41 15 1 4 2 1
41 16 2 1 1 3
40 16 4 3 4 1
40 17 4 4 1 2
41 17 1 4 1 4
42 17 1 4 2 4
43 17 3 2 1 4
42 16 1 4 1 1
40 15 1 1 4 4
39 15 1 4 4 2
39 16 4 1 4 1
38 15 1 2 1 4
38 16 1 1 4 4
38 17 4 2 1 1
39 17 4 2 1 2
44 17 1 1 1 2
42 18 2 3 4 4
41 18 1 4 4 4
41 19 4 1 3 2
41 20 3 1 1 1
40 18 1 4 3 1
40 19 3 2 1 4
39 19 4 4 1 1
39 18 1 1 4 4
38 18 1 4 4 4
38 19 4 1 3 1
38 20 3 1 1 3
37 20 1 3 1 1
37 18 1 4 1 1
44 16 4 1 1 1
40 14 1 1 1 2
34 18 4 4 1 1
34 17 1 1 4 1
35 14 2 1 1 1
35 15 1 1 1 2
33 16 3 2 1 1
34 16 1 1 1 2
29 13 2 4 1 1
29 12 1 1 2 4
28 12 1 4 4 4
28 13 4 1 2 4
28 14 2 4 4 1
29 14 1 4 1 4
28 15 4 1 2 1
27 13 1 4 2 1
27 14 2 1 1 1
28 16 2 4 1 1
29 16 4 1 1 4
29 15 1 4 4 1
30 15 1 1 1 4
27 12 4 4 1 1
27 11 2 1 4 1
27 10 4 2 2 3
26 10 1 3 2 4
26 11 2 1 1 1
25 10 1 4 4 4
